fold,test_subject,phase,epoch,loss,accuracy,f1_score,precision,recall,auc
1,51,train,1,0.0017512405512130594,67.27740276438445,76.65137614678899,68.28769922353902,87.34971249346576,61.28754405975458
1,51,val,1,0.0009234666933908182,76.17647058823529,83.29896907216494,75.3731343283582,93.08755760368663,69.71451050916039
1,51,train,2,0.0008776348475779954,76.56702025072323,83.00303100955935,74.91582491582491,93.04756926293778,71.64899331260412
1,51,val,2,0.0010797264821389141,80.88235294117648,84.70588235294117,86.53846153846155,82.94930875576037,80.09254055674197
1,51,train,3,0.000729087664144325,80.13500482160077,85.32763532763532,78.16441931274467,93.93622582331417,76.01652693502936
1,51,val,3,0.0013935316792305778,72.94117647058823,77.77777777777777,81.7258883248731,74.19354838709677,72.46262785208496
1,51,train,4,0.0006495225379481188,82.22436515589843,86.72906167506599,80.16858917480036,94.45896497647674,78.57338899908979
1,51,val,4,0.0006436776479377466,84.11764705882354,87.38317757009347,88.62559241706161,86.17511520737328,83.33146004271103
1,51,train,5,0.0005960656052778021,83.31726133076181,87.49698867742711,81.1438784629133,94.92943021432305,79.85202729413983
1,51,val,5,0.0006239650990156567,82.05882352941177,87.21174004192872,80.0,95.85253456221197,76.78805589899216
1,51,train,6,0.0005443681475123536,84.37801350048217,88.26653790439401,82.0098698968147,95.55671719811814,81.04213155398395
1,51,val,6,0.0007018492584500242,89.11764705882354,90.95354523227383,96.875,85.71428571428571,90.41811846689896
1,51,train,7,0.0005300671475296119,85.27804564448729,88.82381649585163,83.29519450800915,95.13852587558809,82.33554006634162
1,51,val,7,0.0006937323850305641,85.0,88.53932584269663,86.40350877192982,90.78341013824884,82.79007905286426
1,51,train,8,0.00046342849457227544,87.30311796849888,90.33047735618115,84.94475138121547,96.44537375849451,84.57494063550769
1,51,val,8,0.0006617603138746584,87.6470588235294,90.5829596412556,88.20960698689956,93.08755760368663,85.56816904574576
1,51,train,9,0.0004134010733112726,88.55673416907747,91.20553359683794,86.46370023419205,96.49764767381077,86.18705422087868
1,51,val,9,0.0005065833437530433,91.76470588235294,93.63636363636363,92.37668161434978,94.93087557603687,90.55486868232738
1,51,train,10,0.0004113246784050033,88.87817422050787,91.40586189766518,87.07998106956933,96.18400418191322,86.6980121076511
1,51,val,10,0.000514998467748656,89.11764705882354,91.64785553047403,89.82300884955751,93.54838709677419,87.42460005245213
1,51,train,11,0.0003887705567162047,89.23175827708133,91.70586778905671,87.11194731890875,96.81129116570831,86.96991937250358
1,51,val,11,0.0006501999245408704,84.41176470588235,88.69936034115136,82.53968253968253,95.85253456221197,80.04008841931739
1,51,train,12,0.0003607790166951,90.51751848280296,92.63420724094881,88.67112810707457,96.96811291165707,88.59257064614575
1,51,val,12,0.0007379930685548221,85.88235294117646,89.42731277533039,85.65400843881856,93.54838709677419,82.95305533700498
1,51,train,13,0.00030698940697943656,91.80327868852459,93.59135461171148,90.12584704743466,97.33403031887087,90.15282484224011
1,51,val,13,0.0008286874905666884,86.76470588235294,90.10989010989012,86.1344537815126,94.47004608294931,83.82038889513319
1,51,train,14,0.0003080711625480491,91.73899067823851,93.53133652152026,90.19417475728156,97.12493465760585,90.13174946569775
1,51,val,14,0.000831275770221563,93.82352941176471,95.17241379310344,94.95412844036697,95.39170506912443,93.22430781911505
1,51,train,15,0.00029424525053745986,92.18900675024108,93.88063460085621,90.57337220602527,97.4385781495034,90.62246102800712
1,51,val,15,0.0007804095252033543,87.05882352941177,90.35087719298247,86.19246861924687,94.93087557603687,84.05080364167698
1,51,train,16,0.00025985898493125447,92.92831886853102,94.42190669371196,91.67897587395372,97.33403031887087,91.61359278881773
1,51,val,16,0.0011024770052994,85.88235294117646,89.61038961038962,84.48979591836735,95.39170506912443,82.24869806301749
1,51,test,best,0.0030005690404924295,71.1864406779661,74.6268656716418,75.75757575757575,73.52941176470588,70.76470588235294
