test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc,overfitting_gap_accuracy,overfitting_gap_f1
34,0.00,89.38,91.39,86.62,96.71,87.92,0.00,94.40,95.40,93.16,97.76,93.62,0.00,88.00,92.11,85.37,100.00,80.00,6.40,3.30
