test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
37,0.000357,89.97,91.84,87.1,97.12,88.58,0.000215,93.87,94.99,92.37,97.76,92.96,0.000356,90.14,92.93,89.32,96.84,86.72
Average,0.000357,89.97,91.84,87.1,97.12,88.58,0.000215,93.87,94.99,92.37,97.76,92.96,0.000356,90.14,92.93,89.32,96.84,86.72
