fold,test_subject,phase,epoch,loss,accuracy,f1_score,precision,recall,auc
1,61,train,1,0.011867688256838661,65.4445165476963,70.00844832441565,75.06038647342996,65.59366754617415,65.40003512102304
1,61,val,1,0.009318466747508329,64.41176470588236,65.52706552706553,85.82089552238806,52.995391705069125,68.77411861676221
1,61,train,2,0.007026780810083838,75.66515249837768,79.07366071428571,83.89579632918887,74.77572559366754,75.93040702598289
1,61,val,2,0.0062614505781846885,78.23529411764706,82.29665071770336,85.57213930348259,79.26267281105991,77.84271851935108
1,61,train,3,0.00563364522380538,80.53212199870214,83.57064622124862,86.85258964143426,80.52770448548813,80.53343943735233
1,61,val,3,0.005268025091465782,77.64705882352942,79.34782608695653,96.68874172185431,67.2811059907834,81.60803267018846
1,61,train,4,0.004227901984787003,85.10707332900715,87.44872846595571,90.74914869466515,84.37994722955146,85.32392475209672
1,61,val,4,0.0021857049535302553,93.23529411764706,94.58823529411765,96.63461538461539,92.62672811059907,93.46783560001498
1,61,train,5,0.003816031345023032,86.59961064243997,88.77412340309867,91.53587443946188,86.17414248021107,86.72649836731699
1,61,val,5,0.0022035274654626847,92.3529411764706,93.68932038834951,98.97435897435898,88.94009216589862,93.65703795286802
1,61,train,6,0.003520891191238401,87.99480856586632,89.94565217391303,92.71708683473389,87.33509234828496,88.19155628366228
1,61,val,6,0.002080953203360824,91.47058823529412,92.90953545232273,98.95833333333334,87.55760368663594,92.96579371323666
1,61,train,7,0.003132765285917337,88.2868267358858,90.0687757909216,94.08045977011494,86.38522427440634,88.85394322397656
1,61,val,7,0.0012146067093400394,97.35294117647058,97.92147806004618,98.14814814814815,97.6958525345622,97.22191000711852
1,61,train,8,0.002768826544632933,89.74691758598313,91.43631436314364,93.98328690807799,89.02374670184696,89.96258944190916
1,61,val,8,0.0015721779261880062,95.88235294117648,96.74418604651163,97.65258215962442,95.85253456221197,95.89374695590273
1,61,train,9,0.0025886404234372047,91.04477611940298,92.5,95.35014005602241,89.81530343007915,91.41144278496375
1,61,val,9,0.0016794218188699553,96.17647058823529,96.98375870069607,97.66355140186917,96.31336405529954,96.12416170244651
1,61,train,10,0.002233338585192317,92.18040233614536,93.50579358663434,95.53964757709251,91.55672823218998,92.36640118433425
1,61,val,10,0.004446433703689014,89.41176470588236,91.04477611940298,98.91891891891892,84.33179723502305,91.35289048743023
1,61,train,11,0.002171904379882687,91.92083062946139,93.26116373477673,95.72222222222221,90.92348284960423,92.21827048967151
1,61,val,11,0.001528288478798726,96.47058823529412,97.18309859154928,99.04306220095694,95.39170506912443,96.88284440448092
1,61,train,12,0.0020900114664855057,92.60220635950681,93.86106623586429,95.82188015393072,91.97889182058047,92.7880979743172
1,61,val,12,0.001424156195100616,95.58823529411765,96.4871194379391,98.09523809523809,94.93087557603687,95.83942152785585
1,61,train,13,0.0019202018259389304,93.51070733290071,94.63806970509383,96.18528610354224,93.13984168865436,93.62131090329939
1,61,val,13,0.002224636625717668,95.0,95.98108747044918,98.54368932038835,93.54838709677419,95.55468135326514
1,61,train,14,0.0019215150632926352,93.80272550292018,94.85868102288022,96.81318681318682,92.98153034300792,94.04763122036664
1,61,val,14,0.0020289125852286814,95.29411764705881,96.24413145539906,98.08612440191388,94.47004608294931,95.60900678131206
1,61,train,15,0.0020092360839721523,93.28358208955224,94.4399677679291,96.1706783369803,92.77044854881267,93.43661433337853
1,61,val,15,0.0015925029073567951,95.58823529411765,96.45390070921987,99.02912621359224,94.00921658986175,96.19160016484956
1,61,train,16,0.002143791403517485,92.50486696950033,93.75844366387463,96.06866002214839,91.55672823218998,92.78763117590965
1,61,val,16,0.0030661480829996222,93.23529411764706,94.5626477541371,97.0873786407767,92.16589861751152,93.64392491851184
1,61,train,17,0.001702838553759976,93.73783257624919,94.7992454863918,96.86123348017621,92.82321899736148,94.01059854670096
1,61,val,17,0.004447425879976328,90.0,91.9047619047619,95.07389162561576,88.94009216589862,90.40500543254281
1,61,train,18,0.0015610923270207191,94.28942245295264,95.28150134048256,96.8392370572207,93.7730870712401,94.44340958448272
1,61,val,18,0.003431134342270739,92.05882352941175,93.46246973365618,98.46938775510205,88.94009216589862,93.25053388782736
1,61,train,19,0.0015927931628661987,94.87345879299156,95.77540106951872,97.07317073170731,94.51187335092348,94.98129472095458
1,61,val,19,0.003332010152585366,91.47058823529412,92.9440389294404,98.4536082474227,88.0184331797235,92.78970439473979
1,61,test,best,0.013319392095912586,84.0909090909091,87.9310344827586,79.6875,98.07692307692307,80.98290598290599
