statistic,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc,overfitting_gap_accuracy,overfitting_gap_f1
mean,0.00,93.77,95.07,92.16,98.17,92.50,0.00,93.82,95.26,93.36,97.24,92.52,0.00,92.31,95.24,90.91,100.00,83.33,1.52,0.02
std,,,,,,,,,,,,,,,,,,,,
min,0.00,93.77,95.07,92.16,98.17,92.50,0.00,93.82,95.26,93.36,97.24,92.52,0.00,92.31,95.24,90.91,100.00,83.33,1.52,0.02
max,0.00,93.77,95.07,92.16,98.17,92.50,0.00,93.82,95.26,93.36,97.24,92.52,0.00,92.31,95.24,90.91,100.00,83.33,1.52,0.02
