test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
46,0.001217,95.72,96.56,97.91,95.24,95.89,0.001017,97.35,97.92,98.15,97.7,97.22,0.009309,88.5,86.23,80.0,93.51,89.44
Average,0.001217,95.72,96.56,97.91,95.24,95.89,0.001017,97.35,97.92,98.15,97.7,97.22,0.009309,88.5,86.23,80.0,93.51,89.44
