statistic,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc,overfitting_gap_accuracy,overfitting_gap_f1
mean,0.00,93.93,95.00,96.73,93.33,94.12,0.00,97.35,97.93,97.71,98.16,97.05,0.01,89.89,89.89,86.96,93.02,89.99,7.47,8.04
std,,,,,,,,,,,,,,,,,,,,
min,0.00,93.93,95.00,96.73,93.33,94.12,0.00,97.35,97.93,97.71,98.16,97.05,0.01,89.89,89.89,86.96,93.02,89.99,7.47,8.04
max,0.00,93.93,95.00,96.73,93.33,94.12,0.00,97.35,97.93,97.71,98.16,97.05,0.01,89.89,89.89,86.96,93.02,89.99,7.47,8.04
