test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
45,0.001904,93.29,94.33,95.84,92.86,93.4,0.001036,97.94,98.39,98.17,98.62,97.68,3.6e-05,100.0,100.0,100.0,100.0,100.0
Average,0.001904,93.29,94.33,95.84,92.86,93.4,0.001036,97.94,98.39,98.17,98.62,97.68,3.6e-05,100.0,100.0,100.0,100.0,100.0
