statistic,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc,overfitting_gap_accuracy,overfitting_gap_f1
mean,0.00,94.14,95.37,92.76,98.12,92.95,0.00,84.71,88.24,86.67,89.86,82.74,0.00,55.10,71.05,56.25,96.43,48.21,29.60,17.18
std,,,,,,,,,,,,,,,,,,,,
min,0.00,94.14,95.37,92.76,98.12,92.95,0.00,84.71,88.24,86.67,89.86,82.74,0.00,55.10,71.05,56.25,96.43,48.21,29.60,17.18
max,0.00,94.14,95.37,92.76,98.12,92.95,0.00,84.71,88.24,86.67,89.86,82.74,0.00,55.10,71.05,56.25,96.43,48.21,29.60,17.18
