test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
56,0.000253,93.31,94.68,91.56,98.02,92.02,0.00092,85.59,88.58,89.62,87.56,84.84,0.000515,90.06,92.8,97.48,88.55,91.27
Average,0.000253,93.31,94.68,91.56,98.02,92.02,0.00092,85.59,88.58,89.62,87.56,84.84,0.000515,90.06,92.8,97.48,88.55,91.27
