test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
45,0.000281,92.67,94.11,90.91,97.55,91.44,0.000763,90.29,92.34,92.99,91.71,89.75,0.002623,23.48,35.29,100.0,21.43,60.71
Average,0.000281,92.67,94.11,90.91,97.55,91.44,0.000763,90.29,92.34,92.99,91.71,89.75,0.002623,23.48,35.29,100.0,21.43,60.71
