test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
50,0.00172,94.44,95.4,97.45,93.42,94.75,0.001527,95.29,96.28,97.18,95.39,95.26,0.001486,96.36,96.88,93.94,100.0,95.83
Average,0.00172,94.44,95.4,97.45,93.42,94.75,0.001527,95.29,96.28,97.18,95.39,95.26,0.001486,96.36,96.88,93.94,100.0,95.83
