test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
49,0.001279,95.71,96.48,97.86,95.14,95.89,0.001402,95.88,96.74,97.65,95.85,95.89,0.005314,87.77,88.89,88.31,89.47,87.59
Average,0.001279,95.71,96.48,97.86,95.14,95.89,0.001402,95.88,96.74,97.65,95.85,95.89,0.005314,87.77,88.89,88.31,89.47,87.59
