test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
38,0.001039,96.55,97.16,98.78,95.59,96.84,0.000919,97.65,98.13,99.53,96.77,97.98,0.013407,68.15,67.95,76.81,60.92,69.03
Average,0.001039,96.55,97.16,98.78,95.59,96.84,0.000919,97.65,98.13,99.53,96.77,97.98,0.013407,68.15,67.95,76.81,60.92,69.03
