test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
52,0.000158,96.27,97.03,95.41,98.72,95.5,0.000691,88.82,91.67,87.45,96.31,85.96,0.002258,77.78,81.82,71.29,96.0,76.99
Average,0.000158,96.27,97.03,95.41,98.72,95.5,0.000691,88.82,91.67,87.45,96.31,85.96,0.002258,77.78,81.82,71.29,96.0,76.99
