statistic,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc,overfitting_gap_accuracy,overfitting_gap_f1
mean,0.00,93.98,94.98,96.87,93.16,94.21,0.00,95.00,96.00,98.08,94.01,95.38,0.01,87.02,90.61,89.13,92.13,84.16,7.98,5.39
std,,,,,,,,,,,,,,,,,,,,
min,0.00,93.98,94.98,96.87,93.16,94.21,0.00,95.00,96.00,98.08,94.01,95.38,0.01,87.02,90.61,89.13,92.13,84.16,7.98,5.39
max,0.00,93.98,94.98,96.87,93.16,94.21,0.00,95.00,96.00,98.08,94.01,95.38,0.01,87.02,90.61,89.13,92.13,84.16,7.98,5.39
