fold,test_subject,phase,epoch,loss,accuracy,f1_score,precision,recall,auc
1,31,train,1,0.02170463213530343,53.55498721227622,46.335697399527184,40.14850851363462,54.777292576419214,53.81325546622272
1,31,val,1,0.020718022633572013,50.51020408163265,0.0,0.0,0.0,50.0
1,31,train,2,0.013772211058060532,54.12404092071611,48.62891100451064,41.20359136132007,59.31877729257642,55.221668020973034
1,31,val,2,0.01709749808116835,50.51020408163265,0.0,0.0,0.0,50.0
1,31,train,3,0.013150302802815157,53.989769820971865,50.25577215539886,41.58563093467566,63.493449781659386,55.99785953530775
1,31,val,3,0.01608885234715987,50.51020408163265,0.0,0.0,0.0,50.0
1,31,train,4,0.013163261610986021,54.015345268542205,50.887735591368475,41.77598385469223,65.08296943231441,56.3538901624507
1,31,val,4,0.0149802814941017,49.48979591836735,66.21160409556313,49.48979591836735,100.0,50.0
1,31,train,5,0.01308801601762357,52.94757033248082,50.32066428137447,41.010123239436616,65.1004366812227,55.51542257661741
1,31,val,5,0.014878192300699195,49.48979591836735,66.21160409556313,49.48979591836735,100.0,50.0
1,31,train,6,0.013011710928834004,51.68158567774937,50.803984115617475,40.49398090493981,68.15720524017466,55.162818454681386
1,31,val,6,0.01638291386925444,50.51020408163265,0.0,0.0,0.0,50.0
1,31,train,7,0.013066595857558044,51.534526854219955,49.71474061297599,40.07915285057225,65.44978165938865,54.474764758085655
1,31,val,7,0.014972391298839025,49.48979591836735,66.21160409556313,49.48979591836735,100.0,50.0
1,31,train,8,0.012942025530368776,52.61508951406649,51.27227299625222,41.11134542387179,68.10480349344978,55.888004369014354
1,31,val,8,0.014761103172691501,49.48979591836735,66.21160409556313,49.48979591836735,100.0,50.0
1,31,train,9,0.014662927000418954,51.911764705882355,49.856657110474046,40.31701531162389,65.31004366812228,54.742767673698054
1,31,val,9,0.01569677457517507,50.51020408163265,0.0,0.0,0.0,50.0
1,31,train,10,0.013082280579735251,51.08056265984655,50.101089154112046,39.97710241465445,67.09170305676857,54.46365283952901
1,31,val,10,0.014698815589048425,49.48979591836735,66.21160409556313,49.48979591836735,100.0,50.0
1,31,train,11,0.013329823978264314,51.77109974424552,50.850329054538335,40.552899605071715,68.15720524017466,55.23341855553867
1,31,val,11,0.015646823875758113,50.51020408163265,0.0,0.0,0.0,50.0
1,31,train,12,0.01288482690863597,52.60869565217391,51.95747990666321,41.30681232608472,70.00873362445415,56.28525435635214
1,31,val,12,0.01468278826499472,49.48979591836735,66.21160409556313,49.48979591836735,100.0,50.0
1,31,train,13,0.013072913869872423,51.624040920716105,49.99339061467284,40.2126528442318,66.06113537117903,54.67454146269491
1,31,val,13,0.015933529150729278,50.51020408163265,0.0,0.0,0.0,50.0
1,31,train,14,0.012921813618191672,50.3388746803069,51.89222669557139,40.201535508637235,73.17030567685589,55.163065092588305
1,31,val,14,0.014934259835554629,49.48979591836735,66.21160409556313,49.48979591836735,100.0,50.0
1,31,train,15,0.012932313151676637,52.65984654731458,51.7277350371626,41.267034224487674,69.29257641921397,56.17427610673255
1,31,val,15,0.015596843191555567,50.51020408163265,0.0,0.0,0.0,50.0
1,31,train,16,0.013045905854391015,50.249360613810744,50.207973379407434,39.618258937588365,68.52401746724891,54.110722803215985
1,31,val,16,0.015503435171380335,50.51020408163265,0.0,0.0,0.0,50.0
1,31,train,17,0.012973822420820251,49.73145780051151,51.59463120305382,39.840258628886566,73.1877729257642,54.68768373973535
1,31,val,17,0.015354586924825395,49.48979591836735,66.21160409556313,49.48979591836735,100.0,50.0
1,31,train,18,0.012982146236140404,50.3388746803069,51.7847166180396,40.1675654853621,72.85589519650655,55.09663141065872
1,31,val,18,0.018416794222228382,50.51020408163265,0.0,0.0,0.0,50.0
1,31,train,19,0.012934775894407726,51.31713554987213,51.79181967835888,40.619723905055125,71.4410480349345,55.56923808705878
1,31,val,19,0.015481378229296938,50.51020408163265,0.0,0.0,0.0,50.0
1,31,test,best,0.01659890567814862,53.70370370370371,69.87951807228916,53.70370370370371,100.0,50.0
2,34,train,1,0.023018858433531252,54.23187480038326,47.24247109932995,40.871448592177344,55.966503838101886,54.598186918547064
2,34,val,1,0.016671118565968104,50.51020408163265,0.0,0.0,0.0,50.0
2,34,train,2,0.01429614964783363,52.992654104120085,47.43195942567326,40.15967098100883,57.92044661549197,54.03328588962647
2,34,val,2,0.01619996586624457,50.51020408163265,0.0,0.0,0.0,50.0
2,34,train,3,0.014685791652829303,53.22900031938678,48.41482316471748,40.6050579059324,59.944173063503136,54.64708401235219
2,34,val,3,0.014660039909031926,49.48979591836735,66.21160409556313,49.48979591836735,100.0,50.0
2,34,train,4,0.014027743398933814,51.70871925902267,47.41966893865628,39.42863752024057,59.473133286810885,53.34837758767633
2,34,val,4,0.015291404055089367,49.48979591836735,66.21160409556313,49.48979591836735,100.0,50.0
2,34,train,5,0.013568287697587673,51.52986266368572,47.60392211020577,39.394285714285715,60.13607815771109,53.347289305601485
2,34,val,5,0.01571061471287085,50.51020408163265,0.0,0.0,0.0,50.0
2,34,train,6,0.013354444069742052,52.36665602044075,48.39803473808042,40.10781052873036,61.008374040474536,54.19157994576382
2,34,val,6,0.01579359769821167,50.51020408163265,0.0,0.0,0.0,50.0
2,34,train,7,0.013254816632650029,51.62567869690194,48.98619063657798,39.89904531987271,63.43335659455688,54.119177541458626
2,34,val,7,0.0152683786591705,49.48979591836735,66.21160409556313,49.48979591836735,100.0,50.0
2,34,train,8,0.013180726604772352,52.06004471414884,49.02533451062963,40.14014014014014,62.96231681786462,54.36234353439839
2,34,val,8,0.014772378972598485,49.48979591836735,66.21160409556313,49.48979591836735,100.0,50.0
2,34,train,9,0.013150022655049668,52.05365697860108,49.59032907991941,40.314479143917886,64.41032798325192,54.6630900220603
2,34,val,9,0.01470895804920975,49.48979591836735,66.21160409556313,49.48979591836735,100.0,50.0
2,34,train,10,0.013107435343860246,52.46247205365698,50.18074708796358,40.712578752987184,65.38729937194697,55.19188610641085
