test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
31,0.000155,95.92,96.8,94.59,99.12,94.9,0.000105,97.94,98.41,97.3,99.54,97.33,0.004396,68.75,63.77,51.16,84.62,72.86
Average,0.000155,95.92,96.8,94.59,99.12,94.9,0.000105,97.94,98.41,97.3,99.54,97.33,0.004396,68.75,63.77,51.16,84.62,72.86
