test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
56,0.00028,92.51,94.07,90.53,97.91,91.03,0.000322,94.12,95.48,93.78,97.24,92.93,0.00141,88.4,91.43,98.25,85.5,90.75
Average,0.00028,92.51,94.07,90.53,97.91,91.03,0.000322,94.12,95.48,93.78,97.24,92.93,0.00141,88.4,91.43,98.25,85.5,90.75
