statistic,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc,overfitting_gap_accuracy,overfitting_gap_f1
mean,0.00,95.29,96.15,96.99,95.32,95.28,0.00,95.59,96.49,98.10,94.93,95.84,0.02,65.61,64.00,76.19,55.17,66.87,29.98,32.49
std,,,,,,,,,,,,,,,,,,,,
min,0.00,95.29,96.15,96.99,95.32,95.28,0.00,95.59,96.49,98.10,94.93,95.84,0.02,65.61,64.00,76.19,55.17,66.87,29.98,32.49
max,0.00,95.29,96.15,96.99,95.32,95.28,0.00,95.59,96.49,98.10,94.93,95.84,0.02,65.61,64.00,76.19,55.17,66.87,29.98,32.49
