test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
44,0.001371,95.44,96.31,96.82,95.81,95.32,0.001235,96.76,97.47,97.25,97.7,96.41,0.008308,83.07,85.22,79.49,91.85,82.48
Average,0.001371,95.44,96.31,96.82,95.81,95.32,0.001235,96.76,97.47,97.25,97.7,96.41,0.008308,83.07,85.22,79.49,91.85,82.48
