statistic,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc,overfitting_gap_accuracy,overfitting_gap_f1
mean,0.00,93.52,94.78,91.87,97.87,92.42,0.00,90.88,93.19,89.08,97.70,88.28,0.00,100.00,100.00,100.00,100.00,100.00,-9.12,-6.81
std,,,,,,,,,,,,,,,,,,,,
min,0.00,93.52,94.78,91.87,97.87,92.42,0.00,90.88,93.19,89.08,97.70,88.28,0.00,100.00,100.00,100.00,100.00,100.00,-9.12,-6.81
max,0.00,93.52,94.78,91.87,97.87,92.42,0.00,90.88,93.19,89.08,97.70,88.28,0.00,100.00,100.00,100.00,100.00,100.00,-9.12,-6.81
