test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
56,0.000193,95.08,96.06,93.53,98.73,94.08,0.000731,84.71,88.84,83.13,95.39,80.62,0.000985,92.27,94.44,98.35,90.84,93.42
Average,0.000193,95.08,96.06,93.53,98.73,94.08,0.000731,84.71,88.84,83.13,95.39,80.62,0.000985,92.27,94.44,98.35,90.84,93.42
