statistic,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc,overfitting_gap_accuracy,overfitting_gap_f1
mean,0.00,92.43,94.14,90.77,97.76,90.71,0.00,88.53,91.24,89.04,93.55,86.61,0.00,71.25,69.33,53.06,100.00,78.70,17.28,21.90
std,,,,,,,,,,,,,,,,,,,,
min,0.00,92.43,94.14,90.77,97.76,90.71,0.00,88.53,91.24,89.04,93.55,86.61,0.00,71.25,69.33,53.06,100.00,78.70,17.28,21.90
max,0.00,92.43,94.14,90.77,97.76,90.71,0.00,88.53,91.24,89.04,93.55,86.61,0.00,71.25,69.33,53.06,100.00,78.70,17.28,21.90
