fold,test_subject,phase,epoch,loss,accuracy,f1_score,precision,recall,auc
1,34,train,1,0.012054755593671163,67.93356755030342,72.29580573951434,76.7428236672525,68.33594157537819,67.8170646921372
1,34,val,1,0.011077282358618344,65.29411764705883,67.93478260869564,82.78145695364239,57.6036866359447,68.23273762691544
1,34,train,2,0.0072453932444609915,75.69466624081763,79.01847256685967,83.80116959064327,74.75221700573813,75.96754178128752
1,34,val,2,0.0078017098938717565,71.76470588235294,72.57142857142857,95.48872180451127,58.525345622119815,76.823648420816
1,34,train,3,0.004964151223678248,83.16831683168317,85.72975900352017,89.13288288288288,82.57694314032342,83.3395424103594
1,34,val,3,0.005474165564074236,79.70588235294119,81.79419525065963,95.67901234567901,71.42857142857143,82.86875725900119
1,34,train,4,0.00400060937355898,85.91504311721495,88.1100026961445,91.18303571428571,85.23735002608242,86.11126150398026
1,34,val,4,0.002355458412100287,91.47058823529412,93.11163895486936,96.07843137254902,90.32258064516128,91.90925780225545
1,34,train,5,0.003457301749908212,87.57585435962952,89.49500405076964,92.77715565509519,86.43714136671883,87.9055558563413
1,34,val,5,0.0013309213606750264,95.0,96.14512471655328,94.64285714285714,97.6958525345622,93.96987748679331
1,34,train,6,0.003669848384205353,86.39412328329608,88.56682769726247,91.21061359867329,86.07198748043818,86.48739406970839
1,34,val,6,0.0018881047637585332,92.94117647058823,94.33962264150944,96.61835748792271,92.16589861751152,93.2374208534712
1,34,train,7,0.0028040917350514102,89.42829766847652,91.08057127458905,94.20289855072464,88.1585811163276,89.7959297673895
1,34,val,7,0.003667935904334573,90.88235294117646,92.56594724220625,96.5,88.94009216589862,91.62451762766476
1,34,train,8,0.002704568223921265,89.7157457681252,91.36729222520107,93.98786541643685,88.88888888888889,89.95515284642137
1,34,val,8,0.0026954361401936586,92.64705882352942,94.00479616306954,98.0,90.32258064516128,93.53527406241805
1,34,train,9,0.0027071488090156938,90.00319386777387,91.59280150416332,94.40753045404207,88.94105372978612,90.31072455846801
1,34,val,9,0.0034402895499678217,91.17647058823529,92.78846153846153,96.98492462311557,88.94009216589862,92.03102169270541
1,34,train,10,0.0026046813952583965,90.67390610028745,92.19251336898395,94.5693911135491,89.9321857068336,90.88866286989126
1,34,val,10,0.0038688645205077004,90.0,91.86602870813397,95.52238805970148,88.47926267281106,90.58109475103969
1,34,train,11,0.002285349387134161,91.69594378792718,93.04440877474586,95.49697968149368,90.71465832029212,91.98006392126632
1,34,val,11,0.0018678363960455446,95.29411764705881,96.38009049773756,94.66666666666667,98.15668202764977,94.2002922333371
1,34,train,12,0.0022606890956763832,92.36665602044076,93.64192604416068,95.54831704668838,91.81011997913406,92.52779475068729
1,34,val,12,0.0015332513160127052,95.29411764705881,96.34703196347033,95.47511312217195,97.23502304147466,94.55247087033082
1,34,train,13,0.0023129789241393586,91.88757585435962,93.23027718550107,95.3133514986376,91.23630672926447,92.0761434799535
1,34,val,13,0.002065747757168377,93.52941176470588,94.76190476190476,98.0295566502463,91.70506912442397,94.22651830204939
1,34,train,14,0.002029395647672981,92.36665602044076,93.64530709917574,95.49891540130152,91.8622848200313,92.51269100968616
1,34,val,14,0.002062857964569155,93.82352941176471,95.17241379310344,94.95412844036697,95.39170506912443,93.22430781911505
1,34,train,15,0.002229125988831805,91.6320664324497,93.00213675213675,95.29282977558839,90.8189880020866,91.86748411636455
1,34,val,15,0.0019376007730469984,95.0,96.12756264236903,95.04504504504504,97.23502304147466,94.14596680529016
1,34,train,16,0.0019526606403631511,92.74992015330565,94.00580934776869,95.18716577540107,92.85341679707876,92.71995386806164
1,34,val,16,0.0023192117757656994,93.82352941176471,95.0354609929078,97.57281553398059,92.62672811059907,94.28084373009628
1,34,train,17,0.0018519086377169903,93.00542957521559,94.14907827945498,96.49507119386638,91.91444966092853,93.32131049768009
1,34,val,17,0.00303352588431581,90.88235294117646,92.74004683840748,94.28571428571428,91.24423963133641,90.74407103518041
1,34,train,18,0.0018854310414216954,93.42063238581922,94.53000531067445,96.26825310978907,92.85341679707876,93.58486325850643
1,34,val,18,0.0017181395717403467,93.82352941176471,95.0354609929078,97.57281553398059,92.62672811059907,94.28084373009628
1,34,train,19,0.0017992230563527744,93.38869370808048,94.48735019973368,96.51795429815017,92.54042775169535,93.6342995430635
1,34,val,19,0.0009614063454244067,97.05882352941177,97.69585253456222,97.6958525345622,97.6958525345622,96.81540594207786
1,34,train,20,0.0016259775892333154,94.34685404024273,95.33104721709311,96.4247598719317,94.26186750130412,94.37146093351862
1,34,val,20,0.002647487183704096,93.82352941176471,95.05882352941177,97.11538461538461,93.08755760368663,94.1047544115994
1,34,test,best,0.0036383015223038504,94.87179487179486,96.7741935483871,93.75,100.0,88.88888888888889
