statistic,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc,overfitting_gap_accuracy,overfitting_gap_f1
mean,0.00,92.25,93.95,90.51,97.67,90.62,0.00,91.18,93.33,90.13,96.77,89.04,0.00,96.36,96.88,93.94,100.00,95.83,-5.19,-3.54
std,,,,,,,,,,,,,,,,,,,,
min,0.00,92.25,93.95,90.51,97.67,90.62,0.00,91.18,93.33,90.13,96.77,89.04,0.00,96.36,96.88,93.94,100.00,95.83,-5.19,-3.54
max,0.00,92.25,93.95,90.51,97.67,90.62,0.00,91.18,93.33,90.13,96.77,89.04,0.00,96.36,96.88,93.94,100.00,95.83,-5.19,-3.54
