test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
38,0.000193,94.79,95.89,93.47,98.44,93.67,0.000228,92.35,94.32,89.63,99.54,89.61,0.002102,70.06,72.83,73.26,72.41,69.78
Average,0.000193,94.79,95.89,93.47,98.44,93.67,0.000228,92.35,94.32,89.63,99.54,89.61,0.002102,70.06,72.83,73.26,72.41,69.78
