test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
63,0.000241,93.56,94.87,91.79,98.18,92.31,0.000374,92.35,94.2,91.34,97.24,90.49,0.000349,95.19,96.7,97.06,96.35,94.18
Average,0.000241,93.56,94.87,91.79,98.18,92.31,0.000374,92.35,94.2,91.34,97.24,90.49,0.000349,95.19,96.7,97.06,96.35,94.18
