fold,test_subject,phase,epoch,loss,accuracy,f1_score,precision,recall,auc
1,54,train,1,0.0015981477697920665,68.73136800264989,77.68321513002363,69.32489451476793,88.33333333333333,62.80342249065286
1,54,val,1,0.0015505428261616651,70.58823529411765,76.63551401869158,77.72511848341233,75.57603686635944,68.68232737626914
1,54,train,2,0.0009522610715719674,74.39549519708513,81.59085496546797,73.23642582300128,92.0967741935484,69.0423474073868
1,54,val,2,0.0038546681842383215,70.29411764705881,74.93796526054591,81.18279569892472,69.5852534562212,70.56498445168783
1,54,train,3,0.0008539444532179998,78.73468035773435,84.3108504398827,77.28494623655914,92.74193548387096,74.49866403184056
1,54,val,3,0.0026499422814916162,74.11764705882354,77.88944723618091,85.6353591160221,71.42857142857143,75.1451800232288
1,54,train,4,0.0007205349302185257,80.68896985756872,85.68622636876995,78.85223678264799,93.81720430107528,76.71878334121925
1,54,val,4,0.0017784442423897631,77.94117647058823,81.57248157248156,87.36842105263159,76.49769585253456,78.49275036529167
1,54,train,5,0.0005765137003204727,84.5313017555482,88.33957553058677,82.47086247086247,95.10752688172043,81.33288337183518
1,54,val,5,0.002167322245590827,75.88235294117646,79.7029702970297,86.09625668449198,74.19354838709677,76.52766850249147
1,54,train,6,0.0005416091079273024,85.3262669758198,88.90558477335337,83.21612751992498,95.43010752688173,82.27070518708194
1,54,val,6,0.0018789679140729062,75.58823529411765,80.0,83.83838383838383,76.49769585253456,75.24071784496647
1,54,train,7,0.00048577963489003826,87.3468035773435,90.31931069437405,85.42665388302973,95.80645161290322,84.78847170809095
1,54,val,7,0.0013995528988101902,80.29411764705883,84.80725623582767,83.48214285714286,86.17511520737328,78.04690719718256
1,54,train,8,0.0004422359894091185,89.00298111957602,91.54355578196638,86.97967086156825,96.61290322580646,86.70161986139331
1,54,val,8,0.0014921791084549006,78.23529411764706,84.25531914893615,78.26086956521739,91.24423963133641,73.26439623843243
1,54,train,9,0.0005066185481982067,87.3468035773435,90.31440162271804,85.46065259117083,95.75268817204301,84.80473062614232
1,54,val,9,0.0012050124761812827,84.41176470588235,87.52941176470588,89.42307692307693,85.71428571428571,83.91405342624856
1,54,train,10,0.00037203925427600976,89.59920503477973,91.99796126401631,87.4515503875969,97.04301075268818,87.34808000964865
1,54,val,10,0.0009184421314036144,87.05882352941177,89.90825688073394,89.49771689497716,90.32258064516128,85.81169682664569
1,54,train,11,0.0003403526224608096,90.89102351772111,92.9141973718114,89.21326076199901,96.93548387096774,89.06308274652787
1,54,val,11,0.0013538891887840102,82.94117647058825,86.1244019138756,89.55223880597015,82.94930875576037,82.93806901202652
1,54,train,12,0.00035543709332583047,90.6922822126532,92.76705276705277,88.98765432098766,96.88172043010753,88.82049783369051
1,54,val,12,0.0014984420555479386,84.41176470588235,87.10462287104623,92.26804123711341,82.48847926267281,85.14667865572666
1,54,train,13,0.0003426034829007667,91.91785359390526,93.64914107235815,90.76690211907164,96.72043010752688,90.46547821165818
1,54,val,13,0.0011647947242154795,83.82352941176471,87.35632183908046,87.1559633027523,87.55760368663594,82.39668802217976
1,54,train,14,0.00028496005801584555,91.98410069559458,93.7789203084833,89.85221674876847,98.06451612903226,90.14528653733753
1,54,val,14,0.0018468776389079936,81.47058823529412,84.59657701711491,90.10416666666666,79.72350230414746,82.13817391630137
1,54,train,15,0.0002516661969615987,93.7065253395164,95.0546590317543,92.12916246215943,98.17204301075269,92.3560819022702
1,54,val,15,0.0009744527147096746,90.58823529411765,92.55813953488372,93.42723004694837,91.70506912442397,90.16147765164288
1,54,train,16,0.0002289171934957021,94.07088439880755,95.3227070812647,92.73004575495679,98.06451612903226,92.86314676166884
1,54,val,16,0.0011764520121847883,88.52941176470588,90.95127610208816,91.58878504672897,90.32258064516128,87.84421715184894
1,54,test,best,0.002012234057811712,80.13245033112582,82.35294117647061,84.33734939759037,80.45977011494253,80.07363505747126
