test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
60,0.002328,92.83,94.08,96.01,92.23,93.01,0.002384,92.35,94.14,92.07,96.31,90.84,0.010246,82.02,82.22,78.72,86.05,82.15
Average,0.002328,92.83,94.08,96.01,92.23,93.01,0.002384,92.35,94.14,92.07,96.31,90.84,0.010246,82.02,82.22,78.72,86.05,82.15
