test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
43,0.001152,95.96,96.66,97.66,95.69,96.04,0.001361,95.29,96.31,96.31,96.31,94.9,0.00152,95.96,97.06,98.51,95.65,96.16
Average,0.001152,95.96,96.66,97.66,95.69,96.04,0.001361,95.29,96.31,96.31,96.31,94.9,0.00152,95.96,97.06,98.51,95.65,96.16
