test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
49,0.001313,95.28,96.11,97.84,94.44,95.54,0.001217,96.47,97.24,97.24,97.24,96.18,0.007806,84.17,85.33,86.49,84.21,84.17
Average,0.001313,95.28,96.11,97.84,94.44,95.54,0.001217,96.47,97.24,97.24,97.24,96.18,0.007806,84.17,85.33,86.49,84.21,84.17
