statistic,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc,overfitting_gap_accuracy,overfitting_gap_f1
mean,0.00,92.37,94.04,91.00,97.28,90.84,0.00,87.65,90.45,89.24,91.71,86.10,0.00,72.92,77.19,68.75,88.00,72.26,14.73,13.26
std,,,,,,,,,,,,,,,,,,,,
min,0.00,92.37,94.04,91.00,97.28,90.84,0.00,87.65,90.45,89.24,91.71,86.10,0.00,72.92,77.19,68.75,88.00,72.26,14.73,13.26
max,0.00,92.37,94.04,91.00,97.28,90.84,0.00,87.65,90.45,89.24,91.71,86.10,0.00,72.92,77.19,68.75,88.00,72.26,14.73,13.26
