statistic,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc,overfitting_gap_accuracy,overfitting_gap_f1
mean,0.00,94.78,95.86,93.44,98.42,93.69,0.00,79.41,85.04,79.28,91.71,74.71,0.01,52.27,64.41,57.58,73.08,47.65,27.14,20.64
std,,,,,,,,,,,,,,,,,,,,
min,0.00,94.78,95.86,93.44,98.42,93.69,0.00,79.41,85.04,79.28,91.71,74.71,0.01,52.27,64.41,57.58,73.08,47.65,27.14,20.64
max,0.00,94.78,95.86,93.44,98.42,93.69,0.00,79.41,85.04,79.28,91.71,74.71,0.01,52.27,64.41,57.58,73.08,47.65,27.14,20.64
