test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
61,0.000232,94.78,95.86,93.44,98.42,93.69,0.000843,79.41,85.04,79.28,91.71,74.71,0.006059,52.27,64.41,57.58,73.08,47.65
Average,0.000232,94.78,95.86,93.44,98.42,93.69,0.000843,79.41,85.04,79.28,91.71,74.71,0.006059,52.27,64.41,57.58,73.08,47.65
