statistic,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc,overfitting_gap_accuracy,overfitting_gap_f1
mean,0.00,92.34,93.99,90.89,97.30,90.87,0.00,92.35,94.27,90.30,98.62,89.96,0.00,78.22,81.03,83.93,78.33,78.19,14.14,13.24
std,,,,,,,,,,,,,,,,,,,,
min,0.00,92.34,93.99,90.89,97.30,90.87,0.00,92.35,94.27,90.30,98.62,89.96,0.00,78.22,81.03,83.93,78.33,78.19,14.14,13.24
max,0.00,92.34,93.99,90.89,97.30,90.87,0.00,92.35,94.27,90.30,98.62,89.96,0.00,78.22,81.03,83.93,78.33,78.19,14.14,13.24
