statistic,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc,overfitting_gap_accuracy,overfitting_gap_f1
mean,0.00,94.56,95.73,93.46,98.13,93.42,0.00,92.65,94.33,92.86,95.85,91.42,0.00,75.00,72.22,56.52,100.00,81.48,17.65,22.11
std,,,,,,,,,,,,,,,,,,,,
min,0.00,94.56,95.73,93.46,98.13,93.42,0.00,92.65,94.33,92.86,95.85,91.42,0.00,75.00,72.22,56.52,100.00,81.48,17.65,22.11
max,0.00,94.56,95.73,93.46,98.13,93.42,0.00,92.65,94.33,92.86,95.85,91.42,0.00,75.00,72.22,56.52,100.00,81.48,17.65,22.11
