test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
45,0.001868,93.32,94.35,96.0,92.75,93.47,0.00114,97.65,98.16,98.16,98.16,97.45,4.4e-05,100.0,100.0,100.0,100.0,100.0
Average,0.001868,93.32,94.35,96.0,92.75,93.47,0.00114,97.65,98.16,98.16,98.16,97.45,4.4e-05,100.0,100.0,100.0,100.0,100.0
