test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
54,0.001886,93.64,94.76,96.28,93.28,93.75,0.001317,97.06,97.67,98.59,96.77,97.17,0.011671,77.48,77.03,93.44,65.52,79.63
Average,0.001886,93.64,94.76,96.28,93.28,93.75,0.001317,97.06,97.67,98.59,96.77,97.17,0.011671,77.48,77.03,93.44,65.52,79.63
