test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
31,0.001514,94.05,95.15,96.47,93.86,94.11,0.001449,95.88,96.8,95.93,97.7,95.19,0.030009,76.25,72.46,58.14,96.15,81.41
Average,0.001514,94.05,95.15,96.47,93.86,94.11,0.001449,95.88,96.8,95.93,97.7,95.19,0.030009,76.25,72.46,58.14,96.15,81.41
