test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
36,0.000155,96.25,97.02,95.0,99.11,95.4,8e-05,98.24,98.62,98.17,99.08,97.91,0.003799,69.39,65.12,93.33,50.0,72.62
Average,0.000155,96.25,97.02,95.0,99.11,95.4,8e-05,98.24,98.62,98.17,99.08,97.91,0.003799,69.39,65.12,93.33,50.0,72.62
