fold,test_subject,phase,epoch,loss,accuracy,f1_score,precision,recall,auc
1,34,train,1,0.004199736787575334,64.1098730240995,73.10157312099437,64.89655172413794,83.68163628279235,60.225911309098045
1,34,val,1,0.0019482124845186868,63.46666666666667,73.60308285163777,64.52702702702703,85.65022421524664,58.28563842341279
1,34,train,2,0.001773605844762295,68.51515936771185,76.08738437315488,68.25564971751412,85.94931080480214,65.05540074401597
1,34,val,2,0.0012890028953552247,66.4,74.9003984063745,67.38351254480287,84.30493273542601,62.218255841397216
1,34,train,3,0.0012476034433491399,70.69188909043794,77.93170731707318,69.43671766342142,88.79502000889285,67.09937335848369
1,34,val,3,0.0015062127510706584,71.46666666666667,73.83863080684596,81.18279569892472,67.71300448430493,72.34334434741562
1,34,train,4,0.000962759286790785,71.26198497019953,78.57004830917873,69.48051948051948,90.39573143619386,67.46494646343855
1,34,val,4,0.0010030903120835622,74.4,77.25118483412322,81.90954773869346,73.09417040358744,74.70497993863584
1,34,train,5,0.0008070159333763607,74.13837781808759,80.8076923076923,71.19620467638089,93.41929746554024,70.31213320481982
1,34,val,5,0.0008657559355099996,77.60000000000001,81.08108108108108,81.44796380090497,80.71748878923766,76.87190228935567
1,34,train,6,0.0006916162059054718,77.50712619849702,83.06010928961749,74.01739130434783,94.61983103601601,74.11115775403286
1,34,val,6,0.0008460222085316975,77.06666666666668,80.88888888888887,80.1762114537445,81.61434977578476,76.00454330894502
1,34,train,7,0.0006499840069709896,79.5024617776626,84.45056025162178,75.68710359408034,95.50911516229435,76.32598615257574
1,34,val,7,0.0008183766504128774,78.93333333333334,82.08616780045351,83.02752293577981,81.16591928251121,78.41190700967665
1,34,train,8,0.0005748085619702676,81.86058564394921,85.98317981577893,78.21493624772313,95.46465095598043,79.16089690656165
1,34,val,8,0.0006065833568572998,80.26666666666667,84.71074380165288,78.544061302682,91.92825112107623,77.54307292895916
1,34,train,9,0.0005613251416199441,82.79346981083182,86.62369057211926,79.18968692449356,95.59804357492219,80.25243793652942
1,34,val,9,0.0006487305164337158,82.66666666666667,86.02150537634408,82.64462809917356,89.68609865470853,81.02725985367005
1,34,train,10,0.0005344976595018651,83.95957501943508,87.3544433094995,80.80120937263794,95.06447309915518,81.75583903404964
1,34,val,10,0.0006931490401426952,79.46666666666667,84.05797101449275,78.07692307692308,91.03139013452915,76.76569506726457
1,34,train,11,0.0005128479008346866,83.95957501943508,87.44676536199553,80.38777032065623,95.8648288128057,81.59701067969478
1,34,val,11,0.0008712976376215617,83.73333333333333,85.91224018475751,88.57142857142857,83.40807174887892,83.8092990323342
1,34,train,12,0.0004981053053336491,85.46255506607929,88.50645359557468,82.06686930091185,96.04268563806137,83.36295772586297
1,34,val,12,0.0006107967048883438,85.06666666666666,87.71929824561406,85.83690987124464,89.68609865470853,83.98778616945953
1,34,train,13,0.00045221386948925254,86.08447784400104,88.95743368291178,82.74674827850038,96.17607825700311,84.08182794837732
1,34,val,13,0.0008118515660365422,84.8,87.19101123595505,87.38738738738738,86.99551569506725,84.28723153174415
1,34,train,14,0.00044478608252363335,86.4990930292822,89.25994640280355,83.20522674865488,96.26500666963095,84.5610747633869
1,34,val,14,0.0009833201666673026,85.6,87.38317757009347,91.21951219512195,83.85650224215246,86.00719848949728
1,34,train,15,0.0004250222742731289,87.32832339984452,89.83156581409857,84.375,96.04268563806137,85.59898257058347
1,34,val,15,0.0008148317684729894,84.26666666666667,87.03296703296704,85.34482758620689,88.78923766816143,83.21040830776492
1,34,train,16,0.00045741087052103275,85.48846851515937,88.55273916598529,81.95232690124858,96.30947087594487,83.34107084169915
1,34,val,16,0.001089364876349767,84.0,86.36363636363636,87.55760368663594,85.20179372197309,83.71931791361813
1,34,train,17,0.00043278466427448223,87.3542368489246,89.87131589871315,84.27403659011289,96.26500666963095,85.58591948388379
1,34,val,17,0.0008814321160316468,84.26666666666667,86.5603644646925,87.96296296296296,85.20179372197309,84.04826528203918
1,34,train,18,0.0004055286750649195,87.87250583052604,90.27835479850435,84.71734892787525,96.62072032014228,86.13644711659289
1,34,val,18,0.0015259297291437784,87.2,88.17733990147785,97.81420765027322,80.26905829596413,88.81873967429786
1,34,train,19,0.00037962417464571066,88.62399585384814,90.83315932344956,85.62992125984252,96.70964873277012,87.01942063967698
1,34,val,19,0.0010437038789192835,88.0,89.46135831381734,93.62745098039215,85.65022421524664,88.54879631814964
1,34,train,20,0.0003735551752495654,89.55688002073076,91.52827412234602,86.80223285486444,96.79857714539796,88.11978546710891
1,34,val,20,0.0007392525871594747,90.66666666666666,91.84149184149184,95.63106796116504,88.34080717488789,91.20987727165448
1,34,test,best,0.0005647270753979683,76.0,85.36585365853657,74.46808510638297,100.0,60.0
