test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
36,0.00034,89.9,91.81,87.4,96.67,88.52,0.000167,94.93,95.88,92.86,99.1,93.96,0.001914,69.64,76.71,65.12,93.33,67.82
Average,0.00034,89.9,91.81,87.4,96.67,88.52,0.000167,94.93,95.88,92.86,99.1,93.96,0.001914,69.64,76.71,65.12,93.33,67.82
