test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
58,0.000307,92.03,93.75,90.35,97.41,90.44,0.000445,90.59,92.83,90.39,95.39,88.75,0.000198,95.92,96.7,96.7,96.7,95.67
Average,0.000307,92.03,93.75,90.35,97.41,90.44,0.000445,90.59,92.83,90.39,95.39,88.75,0.000198,95.92,96.7,96.7,96.7,95.67
