test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
31,0.001759,93.69,94.84,96.45,93.28,93.82,0.001781,95.29,96.31,96.31,96.31,94.9,0.027219,75.0,72.22,56.52,100.0,81.48
Average,0.001759,93.69,94.84,96.45,93.28,93.82,0.001781,95.29,96.31,96.31,96.31,94.9,0.027219,75.0,72.22,56.52,100.0,81.48
