statistic,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc,overfitting_gap_accuracy,overfitting_gap_f1
mean,0.00,94.66,95.64,97.10,94.22,94.80,0.00,96.18,96.96,98.57,95.39,96.48,0.02,78.75,74.63,60.98,96.15,83.26,17.43,22.33
std,,,,,,,,,,,,,,,,,,,,
min,0.00,94.66,95.64,97.10,94.22,94.80,0.00,96.18,96.96,98.57,95.39,96.48,0.02,78.75,74.63,60.98,96.15,83.26,17.43,22.33
max,0.00,94.66,95.64,97.10,94.22,94.80,0.00,96.18,96.96,98.57,95.39,96.48,0.02,78.75,74.63,60.98,96.15,83.26,17.43,22.33
