fold,test_subject,phase,epoch,loss,accuracy,f1_score,precision,recall,auc
1,46,train,1,0.012159788458034245,66.80134680134681,71.68294083859851,77.41935483870968,66.7379679144385,66.82352941176471
1,46,val,1,0.009060513710274417,70.88235294117648,76.144578313253,79.7979797979798,72.81105990783409,70.14536735229103
1,46,train,2,0.0069950902803176986,75.45454545454545,79.56265769554246,83.61814967589865,75.88235294117646,75.3048128342246
1,46,val,2,0.006673071840230156,73.82352941176471,76.51715039577837,89.50617283950618,66.82027649769586,76.49956914315688
1,46,train,3,0.005022380353023709,81.95286195286195,85.10283490828239,88.59953703703704,81.8716577540107,81.9812834224599
1,46,val,3,0.003279276586630765,88.52941176470588,90.41769041769042,96.84210526315789,84.7926267281106,89.95728897381139
1,46,train,4,0.00413794290738475,84.41077441077441,87.10665552770816,90.87739686228936,83.63636363636363,84.68181818181819
1,46,val,4,0.0017191407654215307,95.0,96.0,98.07692307692307,94.00921658986175,95.37859203476827
1,46,train,5,0.0036791739765843156,86.29629629629629,88.67872044506258,92.40579710144927,85.24064171122994,86.66577540106952
1,46,val,5,0.0033540895811336882,89.41176470588236,91.21951219512195,96.89119170984456,86.17511520737328,90.64853321344273
1,46,train,6,0.003387543390997331,86.86868686868688,89.19667590027703,92.52873563218391,86.09625668449198,87.13903743315508
1,46,val,6,0.001615282185101772,94.41176470588235,95.5503512880562,97.14285714285714,94.00921658986175,94.56558390468696
1,46,train,7,0.0031120565403190124,87.91245791245791,90.03054707025827,93.64529173887927,86.68449197860963,88.34224598930481
1,46,val,7,0.0028796756530509275,90.88235294117646,92.53012048192771,96.96969696969697,88.47926267281106,91.80060694616164
1,46,train,8,0.002962330906880825,88.11447811447812,90.18626633305531,93.9200926462073,86.73796791443851,88.59625668449198
1,46,val,8,0.003685487883494181,91.17647058823529,92.78846153846153,96.98492462311557,88.94009216589862,92.03102169270541
1,46,train,9,0.002794019396256919,88.61952861952862,90.67328918322296,93.67160775370581,87.86096256684492,88.88502673796792
1,46,val,9,0.002032378162531292,92.94117647058823,94.39252336448597,95.73459715639811,93.08755760368663,92.88524221647747
1,46,train,10,0.0024887026259393405,90.43771043771044,92.18492019812878,94.95464852607711,89.57219251336899,90.74064171122994
1,46,val,10,0.0032086345641052024,92.05882352941175,93.6768149882904,95.23809523809523,92.16589861751152,92.01790865834926
1,46,train,11,0.002376613821144457,90.47138047138047,92.12795549374131,96.0,88.55614973262033,91.14171122994654
1,46,val,11,0.0019444708000211156,94.41176470588235,95.57109557109557,96.69811320754717,94.47004608294931,94.3894945861901
1,46,train,12,0.0022868848107880616,91.31313131313131,92.91208791208791,95.53672316384181,90.42780748663102,91.62299465240642
1,46,val,12,0.004501962486435385,91.47058823529412,93.24009324009324,94.33962264150944,92.16589861751152,91.20490052826796
1,46,train,13,0.002117570640161784,92.28956228956228,93.72774582306216,96.06962380685007,91.49732620320854,92.56684491978609
1,46,val,13,0.0028570548795601902,94.70588235294117,95.7943925233645,97.1563981042654,94.47004608294931,94.79599865123075
1,46,train,14,0.0021171414566160452,92.05387205387206,93.54838709677419,95.69351230425056,91.49732620320854,92.24866310160428
1,46,val,14,0.001644788430455853,95.0,96.14512471655328,94.64285714285714,97.6958525345622,93.96987748679331
1,46,train,15,0.001977521510989176,92.28956228956228,93.73117985217628,96.0179472798654,91.55080213903743,92.54812834224599
1,46,val,15,0.0023749369360944804,95.88235294117648,96.72897196261682,98.10426540284361,95.39170506912443,96.0698362743996
1,46,train,16,0.0021889169684764912,91.58249158249158,93.16939890710384,95.25139664804469,91.17647058823529,91.72459893048128
1,46,val,16,0.002410333778928308,93.82352941176471,94.96402877697842,99.0,91.24423963133641,94.8091116855869
1,46,train,17,0.0019628473930688017,92.39057239057239,93.79120879120879,96.4406779661017,91.28342245989305,92.77807486631016
1,46,val,17,0.002568534071392873,95.88235294117648,96.72897196261682,98.10426540284361,95.39170506912443,96.0698362743996
1,46,train,18,0.0018396186156304998,92.996632996633,94.33859553620033,96.06430155210643,92.67379679144385,93.1096256684492
1,46,val,18,0.0020222622791633885,95.88235294117648,96.75925925925927,97.20930232558139,96.31336405529954,95.71765763740588
1,46,train,19,0.0016804161848443927,94.04040404040404,95.18891002989943,96.79380873410724,93.63636363636364,94.18181818181819
1,46,val,19,0.0025249699021086974,94.70588235294117,95.87155963302753,95.4337899543379,96.31336405529954,94.09164137724328
1,46,test,best,0.004496281848987565,91.0,88.75,85.54216867469879,92.20779220779221,91.22584732340829
