test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
63,0.000236,93.66,94.96,91.84,98.29,92.41,0.000748,84.71,88.55,84.81,92.63,81.68,0.000753,88.24,91.91,92.59,91.24,85.62
Average,0.000236,93.66,94.96,91.84,98.29,92.41,0.000748,84.71,88.55,84.81,92.63,81.68,0.000753,88.24,91.91,92.59,91.24,85.62
