statistic,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc,overfitting_gap_accuracy,overfitting_gap_f1
mean,0.00,93.70,94.98,92.18,97.95,92.52,0.00,92.35,94.09,92.83,95.39,91.19,0.01,81.77,85.49,95.61,77.30,84.62,10.58,8.60
std,,,,,,,,,,,,,,,,,,,,
min,0.00,93.70,94.98,92.18,97.95,92.52,0.00,92.35,94.09,92.83,95.39,91.19,0.01,81.77,85.49,95.61,77.30,84.62,10.58,8.60
max,0.00,93.70,94.98,92.18,97.95,92.52,0.00,92.35,94.09,92.83,95.39,91.19,0.01,81.77,85.49,95.61,77.30,84.62,10.58,8.60
