statistic,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc,overfitting_gap_accuracy,overfitting_gap_f1
mean,0.00,95.21,96.00,97.17,94.86,95.30,0.00,96.18,97.01,96.79,97.24,95.77,0.00,85.03,88.80,98.23,81.02,88.51,11.15,8.21
std,,,,,,,,,,,,,,,,,,,,
min,0.00,95.21,96.00,97.17,94.86,95.30,0.00,96.18,97.01,96.79,97.24,95.77,0.00,85.03,88.80,98.23,81.02,88.51,11.15,8.21
max,0.00,95.21,96.00,97.17,94.86,95.30,0.00,96.18,97.01,96.79,97.24,95.77,0.00,85.03,88.80,98.23,81.02,88.51,11.15,8.21
