test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
34,0.000201,94.19,95.4,92.59,98.38,92.97,0.000241,95.29,96.38,94.67,98.16,94.2,0.000611,89.74,93.33,93.33,93.33,85.56
Average,0.000201,94.19,95.4,92.59,98.38,92.97,0.000241,95.29,96.38,94.67,98.16,94.2,0.000611,89.74,93.33,93.33,93.33,85.56
