test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
43,0.001143,96.09,96.77,97.88,95.69,96.21,0.001351,95.59,96.54,96.76,96.31,95.31,0.001519,95.96,97.06,98.51,95.65,96.16
Average,0.001143,96.09,96.77,97.88,95.69,96.21,0.001351,95.59,96.54,96.76,96.31,95.31,0.001519,95.96,97.06,98.51,95.65,96.16
