test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
56,0.001278,95.12,95.92,97.34,94.55,95.27,0.00136,96.18,97.03,96.36,97.7,95.6,0.004142,85.64,89.08,99.07,80.92,89.46
Average,0.001278,95.12,95.92,97.34,94.55,95.27,0.00136,96.18,97.03,96.36,97.7,95.6,0.004142,85.64,89.08,99.07,80.92,89.46
