test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
37,0.00026,93.52,94.86,92.09,97.79,92.29,0.000529,88.82,91.7,87.14,96.77,85.79,0.001799,79.39,86.7,77.19,98.88,68.49
Average,0.00026,93.52,94.86,92.09,97.79,92.29,0.000529,88.82,91.7,87.14,96.77,85.79,0.001799,79.39,86.7,77.19,98.88,68.49
