test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
31,0.000207,94.56,95.73,93.46,98.13,93.42,0.000359,92.65,94.33,92.86,95.85,91.42,0.002732,75.0,72.22,56.52,100.0,81.48
Average,0.000207,94.56,95.73,93.46,98.13,93.42,0.000359,92.65,94.33,92.86,95.85,91.42,0.002732,75.0,72.22,56.52,100.0,81.48
