fold,test_subject,phase,epoch,loss,accuracy,f1_score,precision,recall,auc
1,58,train,1,0.0111833892434865,65.82864703936487,70.25626259717825,75.44836116264688,65.73275862068965,65.85695343202434
1,58,val,1,0.009195804245331708,64.11764705882354,65.92178770949721,83.68794326241135,54.377880184331794,67.83934659623094
1,58,train,2,0.006588707513813936,76.44723784320212,79.841449603624,84.1288782816229,75.96982758620689,76.58817000561416
1,58,val,2,0.006518163970288108,72.6470588235294,74.79674796747967,90.78947368421053,63.594470046082954,76.10617811247238
1,58,train,3,0.005518201399709151,81.40919616275222,84.33667781493867,87.35565819861432,81.51939655172413,81.37666485683893
1,58,val,3,0.005001342296600342,77.94117647058823,79.10863509749304,100.0,65.43778801843318,82.7188940092166
1,58,train,4,0.004894474011716801,82.79854449222627,85.45861297539149,88.83720930232558,82.32758620689656,82.93757202375676
1,58,val,4,0.002374529991956318,91.47058823529412,92.9440389294404,98.4536082474227,88.0184331797235,92.78970439473979
1,58,train,5,0.0038092429501664113,86.10651670525968,88.23529411764706,91.89031505250875,84.85991379310344,86.47451559406672
1,58,val,5,0.0019747777239364737,94.11764705882352,95.45454545454545,94.17040358744396,96.7741935483871,93.1025439286651
1,58,train,6,0.0034694874248203363,87.36354614621237,89.37117417918753,92.40506329113924,86.53017241379311,87.60955921460864
1,58,val,6,0.0016302140320048613,95.0,96.03729603729604,97.16981132075472,94.93087557603687,95.02641339777452
1,58,train,7,0.0032090482690497577,88.58749586503474,90.39799610353467,93.49453080023028,87.5,88.90852613538989
1,58,val,7,0.002447866560781703,92.94117647058823,94.61883408071749,92.13973799126637,97.23502304147466,91.3004383500056
1,58,train,8,0.0030539809395609967,89.01753225272908,90.78801331853496,93.59267734553775,88.14655172413794,89.27464689891559
1,58,val,8,0.002483609428300577,93.52941176470588,94.71153846153845,98.99497487437185,90.78341013824884,94.57869693904311
1,58,train,9,0.0028148195476789093,88.8521336420774,90.63108145676954,93.62435381964389,87.82327586206897,89.15585386933782
1,58,val,9,0.0014877866241423522,95.58823529411765,96.61399548532732,94.69026548672566,98.61751152073732,94.43070697988087
1,58,train,10,0.0025485287384406407,90.57227919285478,92.08992506244796,94.9627933600458,89.38577586206897,90.92253660284253
1,58,val,10,0.001764706481138573,94.70588235294117,95.98214285714288,93.07359307359307,99.07834101382488,93.03510546626204
1,58,train,11,0.0024781000267146166,90.93615613628846,92.45179063360881,94.58850056369785,90.40948275862068,91.09163083946459
1,58,val,11,0.0016015043536968092,96.76470588235294,97.47126436781609,97.24770642201835,97.6958525345622,96.4089018770372
1,58,train,12,0.0023374483728700627,91.49851141250413,92.87891382654475,95.60752994865945,90.30172413793103,91.85180465679757
1,58,val,12,0.002677207812666893,94.70588235294117,95.96412556053812,93.44978165938865,98.61751152073732,93.2111947847589
1,58,train,13,0.002235879451825135,91.4654316903738,92.89647577092511,94.98873873873875,90.89439655172413,91.6340020462134
1,58,val,13,0.0027112731819643695,93.82352941176471,95.25959367945825,93.36283185840708,97.23502304147466,92.51995054512756
1,58,train,14,0.0020796163349584597,92.49090307641416,93.77570605977516,95.47738693467338,92.13362068965517,92.59637332683272
1,58,val,14,0.0030261278590735267,92.3529411764706,93.9252336448598,95.260663507109,92.62672811059907,92.24832340489303
1,58,train,15,0.0020355346150205816,92.55706252067483,93.80677126341865,95.89195272931907,91.8103448275862,92.77749460745206
1,58,val,15,0.0021076028837877163,94.70588235294117,95.7943925233645,97.1563981042654,94.47004608294931,94.79599865123075
1,58,train,16,0.0018080792226836337,93.28481640754218,94.43683200876953,96.09592861126603,92.83405172413794,93.41788276009811
1,58,val,16,0.0024641034960308497,93.23529411764706,94.66357308584686,95.32710280373831,94.00921658986175,92.93956764452437
1,58,train,17,0.0018393310798030793,93.54945418458485,94.65313956676721,96.37074260189839,92.99568965517241,93.71292623289898
1,58,val,17,0.005326449082178228,88.8235294117647,91.55555555555556,88.41201716738198,94.93087557603687,86.48982803192088
1,58,train,18,0.002093254773083642,92.55706252067483,93.86084583901774,95.08015478164732,92.67241379310344,92.52301066690303
1,58,val,18,0.0016935946200700366,94.41176470588235,95.59164733178653,96.26168224299066,94.93087557603687,94.21340526769323
1,58,train,19,0.0017731923584093372,93.51637446245451,94.6330777656079,96.21380846325167,93.10344827586206,93.63827083887361
1,58,val,19,0.002992024656166049,92.05882352941175,93.90519187358916,92.03539823008849,95.85253456221197,90.60919411037428
1,58,test,best,0.0009587934037961928,96.5986394557823,97.26775956284153,96.73913043478261,97.8021978021978,96.22252747252747
