fold,test_subject,phase,epoch,loss,accuracy,f1_score,precision,recall,auc
1,50,train,1,0.0016781141348426638,65.94771241830065,75.87962962962963,67.31006160164272,86.94960212201592,59.60246063547604
1,50,val,1,0.0024041780654121847,61.1764705882353,66.15384615384616,74.56647398843931,59.44700460829493,61.83732344235886
1,50,train,2,0.000883739081278346,76.07843137254902,82.62933080208826,74.75311292400171,92.36074270557029,71.15909475704046
1,50,val,2,0.0012403094702783753,66.76470588235294,74.94456762749445,72.22222222222221,77.88018433179722,62.51732793825635
1,50,train,3,0.0007634723412932134,77.38562091503269,83.66383380547686,75.37218205019141,94.0053050397878,72.36435464755347
1,50,val,3,0.001541775223963401,74.41176470588235,77.74936061381075,87.35632183908046,70.04608294930875,76.07995204376007
1,50,train,4,0.0006913544488401195,79.77124183006536,85.12376832492188,77.81195079086116,93.95225464190982,75.48676561882723
1,50,val,4,0.0021231427569599714,67.64705882352942,70.43010752688171,84.51612903225806,60.36866359447005,70.42823423625943
1,50,train,5,0.0006308927340737355,81.47058823529412,86.21444201312912,79.57809694793538,94.05835543766578,77.66747559117331
1,50,val,5,0.001426917122786536,75.0,78.6967418546366,86.26373626373626,72.35023041474655,76.012513581357
1,50,train,6,0.0005395862097346705,85.06535947712418,88.75215358109772,82.78236914600551,95.64986737400531,81.86748687849202
1,50,val,6,0.001515960194827879,79.11764705882352,82.55528255528256,88.42105263157895,77.41935483870968,79.76658798846053
1,50,train,7,0.0005416572833543315,85.13071895424837,88.79034244887903,82.8886844526219,95.59681697612731,81.96862125402112
1,50,val,7,0.001124375483349842,77.64705882352942,82.8054298642534,81.33333333333333,84.33179723502305,75.0927278858042
1,50,train,8,0.0004965699308253581,85.7516339869281,89.22924901185772,83.49514563106796,95.80901856763926,82.71301992211751
1,50,val,8,0.0017257454859859803,80.88235294117648,84.26150121065375,88.77551020408163,80.18433179723502,81.1490764677232
1,50,train,9,0.0004507557227233656,87.15686274509804,90.20194465220645,85.08936970837253,95.96816976127322,84.49472317850896
1,50,val,9,0.0013231459785910213,81.17647058823529,85.3211009174312,84.93150684931507,85.71428571428571,79.44250871080139
1,50,train,10,0.0004218420327269758,89.44444444444444,91.8578270733552,87.51200768491834,96.657824933687,87.26508267960946
1,50,val,10,0.0018408453530248474,84.70588235294117,87.25490196078431,93.19371727748691,82.02764976958525,85.72927203926417
1,50,train,11,0.00035295778964615726,90.68627450980392,92.77566539923954,88.83495145631069,97.08222811671088,88.75388001580224
1,50,val,11,0.001597066004486645,85.0,87.88598574821852,90.68627450980392,85.25345622119815,84.90315087482672
1,50,train,12,0.00033044050374597895,91.37254901960785,93.28244274809161,89.63325183374083,97.24137931034483,89.59941305942773
1,50,val,12,0.0014309711754322053,85.58823529411764,88.57808857808858,89.62264150943396,87.55760368663594,84.83571241242367
1,50,train,13,0.00032506570938268517,90.91503267973856,92.95845997973657,88.94813378574891,97.34748010610079,88.97161239347594
1,50,val,13,0.0013870189678581322,88.8235294117647,91.28440366972478,90.8675799086758,91.70506912442397,87.72245326139898
1,50,train,14,0.0002677653426170544,92.94117647058823,94.4672131147541,91.33234274393264,97.82493368700266,91.46565833286303
1,50,val,14,0.0022034743033787782,86.76470588235294,89.51048951048952,90.56603773584906,88.47926267281106,86.10955003559253
1,50,train,15,0.000329096434223983,91.56862745098039,93.394777265745,90.25235032162296,96.76392572944297,89.99898414131722
1,50,val,15,0.0014324697939788595,84.70588235294117,88.39285714285714,85.71428571428571,91.24423963133641,82.20748566932674
1,50,train,16,0.0002765051376841524,92.6797385620915,94.27987742594483,90.89118660758247,97.93103448275862,91.0931768158474
1,50,val,16,0.0017326555488740697,87.6470588235294,90.27777777777777,90.69767441860465,89.86175115207374,86.80079427522386
1,50,train,17,0.00023520982952094545,94.2156862745098,95.43225806451613,92.91457286432161,98.09018567639257,93.04509283819628
1,50,val,17,0.0014028056908179732,87.94117647058823,90.78651685393258,88.59649122807018,93.08755760368663,85.9746731107864
1,50,test,best,0.000540497170930559,89.0909090909091,91.04477611940298,84.72222222222221,98.38709677419355,87.73521505376345
