test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
60,0.000267,94.19,95.41,93.28,97.64,93.13,0.000576,90.59,92.86,90.04,95.85,88.58,0.003642,70.79,74.0,64.91,86.05,71.28
Average,0.000267,94.19,95.41,93.28,97.64,93.13,0.000576,90.59,92.86,90.04,95.85,88.58,0.003642,70.79,74.0,64.91,86.05,71.28
