statistic,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc,overfitting_gap_accuracy,overfitting_gap_f1
mean,0.00,91.65,93.48,90.08,97.15,89.99,0.00,93.24,94.69,94.91,94.47,92.76,0.00,70.86,72.15,80.28,65.52,71.82,22.37,22.54
std,,,,,,,,,,,,,,,,,,,,
min,0.00,91.65,93.48,90.08,97.15,89.99,0.00,93.24,94.69,94.91,94.47,92.76,0.00,70.86,72.15,80.28,65.52,71.82,22.37,22.54
max,0.00,91.65,93.48,90.08,97.15,89.99,0.00,93.24,94.69,94.91,94.47,92.76,0.00,70.86,72.15,80.28,65.52,71.82,22.37,22.54
