test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
37,0.001693,94.04,95.07,96.25,93.92,94.08,0.001041,97.35,97.93,97.71,98.16,97.05,0.003272,87.79,90.91,91.95,89.89,86.61
Average,0.001693,94.04,95.07,96.25,93.92,94.08,0.001041,97.35,97.93,97.71,98.16,97.05,0.003272,87.79,90.91,91.95,89.89,86.61
