test_subject,train_loss,train_accuracy,train_f1_score,train_precision,train_recall,train_auc,val_loss,val_accuracy,val_f1_score,val_precision,val_recall,val_auc,test_loss,test_accuracy,test_f1_score,test_precision,test_recall,test_auc
60,0.000248,93.87,95.2,92.22,98.37,92.47,0.000396,90.29,92.58,90.35,94.93,88.52,0.002328,76.4,79.21,68.97,93.02,76.95
Average,0.000248,93.87,95.2,92.22,98.37,92.47,0.000396,90.29,92.58,90.35,94.93,88.52,0.002328,76.4,79.21,68.97,93.02,76.95
